Data da Venda,ID do Cliente,Produto,Categoria,Tipo de Pet,Quantidade,Preço Unitário,Valor Total
2023-09-28,C0419,Comida para Peixe,Ração,Peixe,4,15.0,60.0
2023-09-28,C0450,Shampoo Pet,Higiene,Gato,1,30.0,30.0
2023-09-28,C0083,Comedouro,Acessórios,Cachorro,1,20.0,20.0
2023-09-29,C0214,Gaiola Pequena,Acessórios,Pássaro,2,85.0,170.0
2023-09-30,C0282,Comida para Peixe,Ração,Peixe,1,15.0,15.0
2023-10-01,C0176,Comida para Peixe,Ração,Peixe,1,15.0,15.0
2023-10-01,C0216,Antipulgas,Remédio,Cachorro,1,65.0,65.0
2023-10-01,C0268,Gaiola Pequena,Acessórios,Pássaro,3,85.0,255.0
2023-10-01,C0359,Areia Higiênica,Higiene,Gato,1,22.0,22.0
2023-10-02,C0438,Ração Econômica,Ração,Gato,4,70.0,280.0
2023-10-02,C0159,Aquário Pequeno,Acessórios,Peixe,3,150.0,450.0
2023-10-03,C0468,Coleira,Acessórios,Gato,3,35.0,105.0
2023-10-03,C0036,Gaiola Pequena,Acessórios,Pássaro,1,85.0,85.0
2023-10-03,C0238,Comida para Peixe,Ração,Peixe,4,15.0,60.0
2023-10-03,C0059,Ração Econômica,Ração,Gato,3,70.0,210.0
2023-10-04,C0094,Gaiola Pequena,Acessórios,Pássaro,4,85.0,340.0
2023-10-04,C0402,Comida para Peixe,Ração,Peixe,1,15.0,15.0
2023-10-04,C0470,Brinquedo Bola,Brinquedo,Cachorro,3,25.0,75.0
2023-10-05,C0487,Shampoo Pet,Higiene,Gato,4,30.0,120.0
2023-10-05,C0045,Alpiste,Ração,Pássaro,1,10.0,10.0
2023-10-06,C0415,Antipulgas,Remédio,Cachorro,1,65.0,65.0
2023-10-06,C0142,Ração Premium,Ração,Cachorro,4,120.0,480.0
2023-10-06,C0238,Aquário Pequeno,Acessórios,Peixe,1,150.0,150.0
2023-10-06,C0416,Coleira,Acessórios,Gato,2,35.0,70.0
2023-10-06,C0478,Areia Higiênica,Higiene,Gato,3,22.0,66.0
2023-10-06,C0370,Areia Higiênica,Higiene,Gato,2,22.0,44.0
2023-10-07,C0042,Comida para Peixe,Ração,Peixe,2,15.0,30.0
2023-10-07,C0176,Gaiola Pequena,Acessórios,Pássaro,2,85.0,170.0
2023-10-07,C0096,Coleira,Acessórios,Cachorro,4,35.0,140.0
2023-10-07,C0495,Shampoo Pet,Higiene,Cachorro,4,30.0,120.0
2023-10-08,C0396,Alpiste,Ração,Pássaro,1,10.0,10.0
2023-10-09,C0081,Ração Econômica,Ração,Gato,1,70.0,70.0
2023-10-09,C0381,Antipulgas,Remédio,Cachorro,1,65.0,65.0
2023-10-09,C0404,Gaiola Pequena,Acessórios,Pássaro,1,85.0,85.0
2023-10-09,C0046,Brinquedo Bola,Brinquedo,Cachorro,2,25.0,50.0
2023-10-10,C0062,Alpiste,Ração,Pássaro,4,10.0,40.0
2023-10-10,C0460,Aquário Pequeno,Acessórios,Peixe,4,150.0,600.0
2023-10-10,C0494,Brinquedo Bola,Brinquedo,Cachorro,2,25.0,50.0
2023-10-11,C0315,Areia Higiênica,Higiene,Gato,3,22.0,66.0
2023-10-11,C0402,Gaiola Pequena,Acessórios,Pássaro,1,85.0,85.0
2023-10-11,C0314,Comedouro,Acessórios,Cachorro,4,20.0,80.0
2023-10-12,C0479,Antipulgas,Remédio,Gato,2,65.0,130.0
2023-10-12,C0444,Comida para Peixe,Ração,Peixe,2,15.0,30.0
2023-10-12,C0404,Comedouro,Acessórios,Cachorro,2,20.0,40.0
2023-10-13,C0191,Ração Econômica,Ração,Gato,1,70.0,70.0
2023-10-14,C0392,Brinquedo Bola,Brinquedo,Cachorro,4,25.0,100.0
2023-10-14,C0462,Comedouro,Acessórios,Cachorro,2,20.0,40.0
2023-10-15,C0122,Arranhador,Brinquedo,Gato,1,60.0,60.0
2023-10-16,C0498,Arranhador,Brinquedo,Gato,3,60.0,180.0
2023-10-17,C0295,Areia Higiênica,Higiene,Gato,4,22.0,88.0
2023-10-17,C0252,Aquário Pequeno,Acessórios,Peixe,3,150.0,450.0
2023-10-17,C0095,Antipulgas,Remédio,Gato,4,65.0,260.0
2023-10-18,C0404,Gaiola Pequena,Acessórios,Pássaro,1,85.0,85.0
2023-10-19,C0313,Areia Higiênica,Higiene,Gato,1,22.0,22.0
2023-10-20,C0003,Coleira,Acessórios,Cachorro,2,35.0,70.0
2023-10-20,C0307,Ração Econômica,Ração,Gato,3,70.0,210.0
2023-10-21,C0381,Ração Econômica,Ração,Cachorro,1,70.0,70.0
2023-10-21,C0044,Ração Econômica,Ração,Gato,1,70.0,70.0
2023-10-22,C0338,Coleira,Acessórios,Gato,1,35.0,35.0
2023-10-22,C0007,Aquário Pequeno,Acessórios,Peixe,4,150.0,600.0
2023-10-23,C0128,Areia Higiênica,Higiene,Gato,3,22.0,66.0
2023-10-23,C0303,Gaiola Pequena,Acessórios,Pássaro,1,85.0,85.0
2023-10-23,C0492,Comedouro,Acessórios,Cachorro,1,20.0,20.0
2023-10-24,C0118,Alpiste,Ração,Pássaro,1,10.0,10.0
2023-10-24,C0156,Coleira,Acessórios,Cachorro,1,35.0,35.0
2023-10-24,C0310,Antipulgas,Remédio,Gato,3,65.0,195.0
2023-10-24,C0433,Arranhador,Brinquedo,Gato,1,60.0,60.0
2023-10-25,C0500,Antipulgas,Remédio,Gato,3,65.0,195.0
2023-10-25,C0384,Brinquedo Bola,Brinquedo,Cachorro,1,25.0,25.0
2023-10-25,C0027,Coleira,Acessórios,Cachorro,4,35.0,140.0
2023-10-25,C0260,Areia Higiênica,Higiene,Gato,3,22.0,66.0
2023-10-25,C0157,Comida para Peixe,Ração,Peixe,2,15.0,30.0
2023-10-26,C0387,Comida para Peixe,Ração,Peixe,1,15.0,15.0
2023-10-26,C0270,Areia Higiênica,Higiene,Gato,2,22.0,44.0
2023-10-26,C0154,Alpiste,Ração,Pássaro,3,10.0,30.0
2023-10-26,C0499,Areia Higiênica,Higiene,Gato,4,22.0,88.0
2023-10-29,C0305,Shampoo Pet,Higiene,Gato,2,30.0,60.0
2023-10-29,C0401,Comedouro,Acessórios,Cachorro,3,20.0,60.0
2023-10-29,C0244,Gaiola Pequena,Acessórios,Pássaro,4,85.0,340.0
2023-10-31,C0220,Areia Higiênica,Higiene,Gato,1,22.0,22.0
2023-10-31,C0252,Coleira,Acessórios,Gato,1,35.0,35.0
2023-10-31,C0404,Ração Econômica,Ração,Gato,3,70.0,210.0
2023-10-31,C0337,Areia Higiênica,Higiene,Gato,4,22.0,88.0
2023-11-01,C0107,Comedouro,Acessórios,Cachorro,4,20.0,80.0
2023-11-01,C0482,Coleira,Acessórios,Gato,4,35.0,140.0
2023-11-01,C0131,Antipulgas,Remédio,Cachorro,4,65.0,260.0
2023-11-01,C0290,Arranhador,Brinquedo,Gato,3,60.0,180.0
2023-11-01,C0125,Antipulgas,Remédio,Cachorro,3,65.0,195.0
2023-11-02,C0455,Comida para Peixe,Ração,Peixe,4,15.0,60.0
2023-11-02,C0150,Aquário Pequeno,Acessórios,Peixe,4,150.0,600.0
2023-11-02,C0133,Comida para Peixe,Ração,Peixe,3,15.0,45.0
2023-11-03,C0217,Areia Higiênica,Higiene,Gato,3,22.0,66.0
2023-11-03,C0141,Areia Higiênica,Higiene,Gato,1,22.0,22.0
2023-11-04,C0406,Ração Econômica,Ração,Cachorro,2,70.0,140.0
2023-11-04,C0098,Comedouro,Acessórios,Gato,1,20.0,20.0
2023-11-05,C0278,Comedouro,Acessórios,Gato,2,20.0,40.0
2023-11-05,C0442,Areia Higiênica,Higiene,Gato,3,22.0,66.0
2023-11-06,C0409,Aquário Pequeno,Acessórios,Peixe,3,150.0,450.0
2023-11-06,C0493,Antipulgas,Remédio,Cachorro,1,65.0,65.0
2023-11-07,C0404,Arranhador,Brinquedo,Gato,2,60.0,120.0
2023-11-07,C0308,Ração Econômica,Ração,Cachorro,2,70.0,140.0
2023-11-07,C0213,Ração Premium,Ração,Gato,2,120.0,240.0
2023-11-08,C0440,Ração Premium,Ração,Gato,3,120.0,360.0
2023-11-08,C0317,Comida para Peixe,Ração,Peixe,1,15.0,15.0
2023-11-08,C0456,Brinquedo Bola,Brinquedo,Cachorro,2,25.0,50.0
2023-11-08,C0318,Comedouro,Acessórios,Cachorro,4,20.0,80.0
2023-11-08,C0298,Gaiola Pequena,Acessórios,Pássaro,3,85.0,255.0
2023-11-09,C0287,Antipulgas,Remédio,Gato,2,65.0,130.0
2023-11-09,C0220,Shampoo Pet,Higiene,Gato,4,30.0,120.0
2023-11-09,C0333,Shampoo Pet,Higiene,Cachorro,4,30.0,120.0
2023-11-10,C0444,Ração Premium,Ração,Cachorro,2,120.0,240.0
2023-11-10,C0430,Comedouro,Acessórios,Cachorro,2,20.0,40.0
2023-11-10,C0249,Coleira,Acessórios,Gato,4,35.0,140.0
2023-11-10,C0378,Ração Premium,Ração,Gato,2,120.0,240.0
2023-11-11,C0131,Gaiola Pequena,Acessórios,Pássaro,2,85.0,170.0
2023-11-12,C0154,Antipulgas,Remédio,Gato,4,65.0,260.0
2023-11-13,C0331,Coleira,Acessórios,Gato,1,35.0,35.0
2023-11-13,C0131,Brinquedo Bola,Brinquedo,Cachorro,4,25.0,100.0
2023-11-13,C0137,Arranhador,Brinquedo,Gato,4,60.0,240.0
2023-11-14,C0181,Coleira,Acessórios,Cachorro,1,35.0,35.0
2023-11-14,C0280,Antipulgas,Remédio,Cachorro,3,65.0,195.0
2023-11-16,C0428,Areia Higiênica,Higiene,Gato,1,22.0,22.0
2023-11-16,C0222,Shampoo Pet,Higiene,Gato,4,30.0,120.0
2023-11-17,C0149,Antipulgas,Remédio,Cachorro,4,65.0,260.0
2023-11-17,C0075,Arranhador,Brinquedo,Gato,4,60.0,240.0
2023-11-19,C0305,Coleira,Acessórios,Cachorro,3,35.0,105.0
2023-11-19,C0408,Arranhador,Brinquedo,Gato,1,60.0,60.0
2023-11-20,C0311,Comida para Peixe,Ração,Peixe,4,15.0,60.0
2023-11-20,C0011,Brinquedo Bola,Brinquedo,Cachorro,4,25.0,100.0
2023-11-20,C0336,Alpiste,Ração,Pássaro,1,10.0,10.0
2023-11-21,C0031,Comedouro,Acessórios,Gato,3,20.0,60.0
2023-11-21,C0455,Gaiola Pequena,Acessórios,Pássaro,2,85.0,170.0
2023-11-21,C0111,Aquário Pequeno,Acessórios,Peixe,1,150.0,150.0
2023-11-22,C0202,Arranhador,Brinquedo,Gato,2,60.0,120.0
2023-11-22,C0255,Comida para Peixe,Ração,Peixe,4,15.0,60.0
2023-11-23,C0133,Shampoo Pet,Higiene,Gato,3,30.0,90.0
2023-11-23,C0123,Ração Econômica,Ração,Cachorro,4,70.0,280.0
2023-11-23,C0145,Comedouro,Acessórios,Gato,1,20.0,20.0
2023-11-23,C0083,Arranhador,Brinquedo,Gato,2,60.0,120.0
2023-11-23,C0447,Arranhador,Brinquedo,Gato,3,60.0,180.0
2023-11-24,C0027,Alpiste,Ração,Pássaro,3,10.0,30.0
2023-11-24,C0291,Shampoo Pet,Higiene,Gato,2,30.0,60.0
2023-11-24,C0394,Antipulgas,Remédio,Cachorro,2,65.0,130.0
2023-11-25,C0297,Shampoo Pet,Higiene,Gato,4,30.0,120.0
2023-11-25,C0442,Ração Premium,Ração,Gato,2,120.0,240.0
2023-11-26,C0158,Alpiste,Ração,Pássaro,4,10.0,40.0
2023-11-27,C0460,Antipulgas,Remédio,Gato,1,65.0,65.0
2023-11-27,C0175,Alpiste,Ração,Pássaro,4,10.0,40.0
2023-11-28,C0073,Ração Premium,Ração,Cachorro,1,120.0,120.0
2023-11-28,C0439,Comedouro,Acessórios,Cachorro,1,20.0,20.0
2023-11-28,C0340,Shampoo Pet,Higiene,Gato,3,30.0,90.0
2023-11-28,C0447,Ração Premium,Ração,Cachorro,3,120.0,360.0
2023-11-29,C0302,Arranhador,Brinquedo,Gato,4,60.0,240.0
2023-11-29,C0021,Comedouro,Acessórios,Gato,3,20.0,60.0
2023-11-29,C0024,Ração Premium,Ração,Gato,4,120.0,480.0
2023-11-29,C0181,Ração Econômica,Ração,Cachorro,1,70.0,70.0
2023-11-30,C0467,Ração Econômica,Ração,Cachorro,3,70.0,210.0
2023-11-30,C0233,Alpiste,Ração,Pássaro,4,10.0,40.0
2023-12-01,C0377,Ração Econômica,Ração,Gato,1,70.0,70.0
2023-12-02,C0022,Brinquedo Bola,Brinquedo,Cachorro,2,25.0,50.0
2023-12-02,C0093,Comedouro,Acessórios,Cachorro,3,20.0,60.0
2023-12-02,C0309,Gaiola Pequena,Acessórios,Pássaro,2,85.0,170.0
2023-12-03,C0411,Gaiola Pequena,Acessórios,Pássaro,4,85.0,340.0
2023-12-03,C0003,Areia Higiênica,Higiene,Gato,1,22.0,22.0
2023-12-04,C0317,Brinquedo Bola,Brinquedo,Cachorro,3,25.0,75.0
2023-12-04,C0320,Brinquedo Bola,Brinquedo,Cachorro,1,25.0,25.0
2023-12-05,C0030,Arranhador,Brinquedo,Gato,4,60.0,240.0
2023-12-05,C0048,Coleira,Acessórios,Cachorro,1,35.0,35.0
2023-12-06,C0234,Ração Premium,Ração,Gato,2,120.0,240.0
2023-12-07,C0294,Brinquedo Bola,Brinquedo,Cachorro,4,25.0,100.0
2023-12-08,C0402,Alpiste,Ração,Pássaro,1,10.0,10.0
2023-12-08,C0332,Brinquedo Bola,Brinquedo,Cachorro,4,25.0,100.0
2023-12-09,C0193,Gaiola Pequena,Acessórios,Pássaro,1,85.0,85.0
2023-12-09,C0495,Comida para Peixe,Ração,Peixe,1,15.0,15.0
2023-12-09,C0421,Comida para Peixe,Ração,Peixe,1,15.0,15.0
2023-12-10,C0184,Areia Higiênica,Higiene,Gato,2,22.0,44.0
2023-12-10,C0344,Alpiste,Ração,Pássaro,1,10.0,10.0
2023-12-10,C0409,Ração Premium,Ração,Gato,4,120.0,480.0
2023-12-11,C0425,Aquário Pequeno,Acessórios,Peixe,1,150.0,150.0
2023-12-11,C0288,Alpiste,Ração,Pássaro,4,10.0,40.0
2023-12-11,C0183,Antipulgas,Remédio,Gato,3,65.0,195.0
2023-12-11,C0154,Comida para Peixe,Ração,Peixe,3,15.0,45.0
2023-12-12,C0040,Shampoo Pet,Higiene,Cachorro,1,30.0,30.0
2023-12-12,C0360,Areia Higiênica,Higiene,Gato,4,22.0,88.0
2023-12-12,C0239,Antipulgas,Remédio,Gato,1,65.0,65.0
2023-12-12,C0032,Brinquedo Bola,Brinquedo,Cachorro,1,25.0,25.0
2023-12-14,C0428,Arranhador,Brinquedo,Gato,2,60.0,120.0
2023-12-15,C0321,Comida para Peixe,Ração,Peixe,4,15.0,60.0
2023-12-16,C0303,Comedouro,Acessórios,Gato,3,20.0,60.0
2023-12-17,C0452,Ração Premium,Ração,Cachorro,1,120.0,120.0
2023-12-18,C0303,Shampoo Pet,Higiene,Cachorro,4,30.0,120.0
2023-12-18,C0452,Alpiste,Ração,Pássaro,3,10.0,30.0
2023-12-18,C0135,Brinquedo Bola,Brinquedo,Cachorro,4,25.0,100.0
2023-12-18,C0437,Arranhador,Brinquedo,Gato,2,60.0,120.0
2023-12-18,C0358,Areia Higiênica,Higiene,Gato,1,22.0,22.0
2023-12-19,C0427,Comedouro,Acessórios,Cachorro,4,20.0,80.0
2023-12-19,C0427,Comedouro,Acessórios,Cachorro,3,20.0,60.0
2023-12-20,C0317,Areia Higiênica,Higiene,Gato,1,22.0,22.0
2023-12-20,C0420,Arranhador,Brinquedo,Gato,3,60.0,180.0
2023-12-20,C0115,Areia Higiênica,Higiene,Gato,1,22.0,22.0
2023-12-21,C0498,Gaiola Pequena,Acessórios,Pássaro,3,85.0,255.0
2023-12-22,C0160,Ração Econômica,Ração,Cachorro,1,70.0,70.0
2023-12-24,C0080,Coleira,Acessórios,Gato,3,35.0,105.0
2023-12-24,C0231,Ração Premium,Ração,Cachorro,1,120.0,120.0
2023-12-24,C0365,Gaiola Pequena,Acessórios,Pássaro,3,85.0,255.0
2023-12-24,C0196,Comedouro,Acessórios,Gato,3,20.0,60.0
2023-12-25,C0130,Areia Higiênica,Higiene,Gato,1,22.0,22.0
2023-12-25,C0379,Brinquedo Bola,Brinquedo,Cachorro,3,25.0,75.0
2023-12-27,C0074,Areia Higiênica,Higiene,Gato,1,22.0,22.0
2023-12-27,C0276,Coleira,Acessórios,Gato,3,35.0,105.0
2023-12-27,C0056,Ração Premium,Ração,Gato,4,120.0,480.0
2023-12-28,C0063,Brinquedo Bola,Brinquedo,Cachorro,2,25.0,50.0
2023-12-28,C0128,Aquário Pequeno,Acessórios,Peixe,4,150.0,600.0
2023-12-29,C0098,Shampoo Pet,Higiene,Gato,4,30.0,120.0
2023-12-29,C0378,Coleira,Acessórios,Cachorro,3,35.0,105.0
2023-12-30,C0221,Arranhador,Brinquedo,Gato,2,60.0,120.0
2023-12-30,C0473,Aquário Pequeno,Acessórios,Peixe,3,150.0,450.0
2023-12-30,C0208,Alpiste,Ração,Pássaro,2,10.0,20.0
2023-12-30,C0250,Ração Premium,Ração,Gato,1,120.0,120.0
2023-12-31,C0244,Aquário Pequeno,Acessórios,Peixe,4,150.0,600.0
2023-12-31,C0466,Ração Econômica,Ração,Cachorro,4,70.0,280.0
2023-12-31,C0311,Comedouro,Acessórios,Gato,2,20.0,40.0
2024-01-01,C0479,Ração Premium,Ração,Gato,3,120.0,360.0
2024-01-02,C0051,Shampoo Pet,Higiene,Cachorro,2,30.0,60.0
2024-01-02,C0239,Brinquedo Bola,Brinquedo,Cachorro,3,25.0,75.0
2024-01-03,C0055,Aquário Pequeno,Acessórios,Peixe,1,150.0,150.0
2024-01-03,C0301,Areia Higiênica,Higiene,Gato,3,22.0,66.0
2024-01-03,C0184,Arranhador,Brinquedo,Gato,1,60.0,60.0
2024-01-04,C0185,Areia Higiênica,Higiene,Gato,1,22.0,22.0
2024-01-04,C0464,Arranhador,Brinquedo,Gato,3,60.0,180.0
2024-01-04,C0322,Ração Premium,Ração,Cachorro,4,120.0,480.0
2024-01-05,C0499,Gaiola Pequena,Acessórios,Pássaro,1,85.0,85.0
2024-01-05,C0436,Arranhador,Brinquedo,Gato,3,60.0,180.0
2024-01-06,C0328,Ração Econômica,Ração,Gato,4,70.0,280.0
2024-01-06,C0500,Coleira,Acessórios,Gato,2,35.0,70.0
2024-01-07,C0472,Antipulgas,Remédio,Cachorro,3,65.0,195.0
2024-01-07,C0119,Aquário Pequeno,Acessórios,Peixe,2,150.0,300.0
2024-01-07,C0329,Brinquedo Bola,Brinquedo,Cachorro,1,25.0,25.0
2024-01-07,C0163,Aquário Pequeno,Acessórios,Peixe,1,150.0,150.0
2024-01-07,C0348,Shampoo Pet,Higiene,Gato,4,30.0,120.0
2024-01-08,C0197,Areia Higiênica,Higiene,Gato,2,22.0,44.0
2024-01-08,C0201,Gaiola Pequena,Acessórios,Pássaro,2,85.0,170.0
2024-01-08,C0357,Aquário Pequeno,Acessórios,Peixe,2,150.0,300.0
2024-01-08,C0001,Antipulgas,Remédio,Cachorro,4,65.0,260.0
2024-01-08,C0332,Shampoo Pet,Higiene,Cachorro,3,30.0,90.0
2024-01-09,C0071,Comida para Peixe,Ração,Peixe,1,15.0,15.0
2024-01-09,C0145,Ração Premium,Ração,Gato,4,120.0,480.0
2024-01-11,C0060,Comedouro,Acessórios,Cachorro,2,20.0,40.0
2024-01-11,C0165,Brinquedo Bola,Brinquedo,Cachorro,1,25.0,25.0
2024-01-12,C0286,Areia Higiênica,Higiene,Gato,2,22.0,44.0
2024-01-12,C0195,Alpiste,Ração,Pássaro,4,10.0,40.0
2024-01-12,C0257,Comida para Peixe,Ração,Peixe,1,15.0,15.0
2024-01-13,C0109,Brinquedo Bola,Brinquedo,Cachorro,2,25.0,50.0
2024-01-13,C0181,Comedouro,Acessórios,Cachorro,4,20.0,80.0
2024-01-14,C0419,Ração Econômica,Ração,Cachorro,3,70.0,210.0
2024-01-15,C0081,Areia Higiênica,Higiene,Gato,2,22.0,44.0
2024-01-16,C0376,Antipulgas,Remédio,Cachorro,2,65.0,130.0
2024-01-16,C0259,Arranhador,Brinquedo,Gato,3,60.0,180.0
2024-01-16,C0341,Alpiste,Ração,Pássaro,4,10.0,40.0
2024-01-17,C0417,Ração Premium,Ração,Gato,3,120.0,360.0
2024-01-18,C0133,Comida para Peixe,Ração,Peixe,3,15.0,45.0
2024-01-18,C0112,Comedouro,Acessórios,Cachorro,2,20.0,40.0
2024-01-18,C0062,Aquário Pequeno,Acessórios,Peixe,2,150.0,300.0
2024-01-20,C0491,Comida para Peixe,Ração,Peixe,3,15.0,45.0
2024-01-21,C0001,Areia Higiênica,Higiene,Gato,1,22.0,22.0
2024-01-21,C0416,Ração Premium,Ração,Cachorro,1,120.0,120.0
2024-01-21,C0433,Alpiste,Ração,Pássaro,4,10.0,40.0
2024-01-22,C0132,Comedouro,Acessórios,Gato,4,20.0,80.0
2024-01-22,C0232,Comedouro,Acessórios,Gato,2,20.0,40.0
2024-01-23,C0226,Gaiola Pequena,Acessórios,Pássaro,2,85.0,170.0
2024-01-23,C0416,Ração Econômica,Ração,Cachorro,4,70.0,280.0
2024-01-24,C0140,Ração Econômica,Ração,Cachorro,4,70.0,280.0
2024-01-24,C0384,Ração Econômica,Ração,Cachorro,1,70.0,70.0
2024-01-24,C0338,Shampoo Pet,Higiene,Gato,1,30.0,30.0
2024-01-24,C0489,Ração Econômica,Ração,Cachorro,1,70.0,70.0
2024-01-26,C0250,Arranhador,Brinquedo,Gato,2,60.0,120.0
2024-01-26,C0193,Alpiste,Ração,Pássaro,1,10.0,10.0
2024-01-28,C0038,Ração Premium,Ração,Cachorro,3,120.0,360.0
2024-01-28,C0113,Ração Econômica,Ração,Gato,2,70.0,140.0
2024-01-28,C0329,Brinquedo Bola,Brinquedo,Cachorro,3,25.0,75.0
2024-01-29,C0389,Shampoo Pet,Higiene,Gato,4,30.0,120.0
2024-01-29,C0331,Antipulgas,Remédio,Gato,4,65.0,260.0
2024-01-29,C0231,Aquário Pequeno,Acessórios,Peixe,4,150.0,600.0
2024-01-30,C0347,Aquário Pequeno,Acessórios,Peixe,1,150.0,150.0
2024-01-30,C0335,Areia Higiênica,Higiene,Gato,1,22.0,22.0
2024-02-01,C0299,Areia Higiênica,Higiene,Gato,1,22.0,22.0
2024-02-02,C0092,Ração Premium,Ração,Cachorro,4,120.0,480.0
2024-02-02,C0141,Comida para Peixe,Ração,Peixe,4,15.0,60.0
2024-02-02,C0421,Antipulgas,Remédio,Gato,3,65.0,195.0
2024-02-02,C0429,Gaiola Pequena,Acessórios,Pássaro,3,85.0,255.0
2024-02-02,C0008,Gaiola Pequena,Acessórios,Pássaro,2,85.0,170.0
2024-02-03,C0399,Gaiola Pequena,Acessórios,Pássaro,2,85.0,170.0
2024-02-03,C0234,Coleira,Acessórios,Gato,4,35.0,140.0
2024-02-03,C0109,Areia Higiênica,Higiene,Gato,1,22.0,22.0
2024-02-05,C0492,Areia Higiênica,Higiene,Gato,4,22.0,88.0
2024-02-05,C0247,Ração Premium,Ração,Gato,1,120.0,120.0
2024-02-05,C0425,Aquário Pequeno,Acessórios,Peixe,3,150.0,450.0
2024-02-05,C0368,Antipulgas,Remédio,Gato,1,65.0,65.0
2024-02-06,C0108,Gaiola Pequena,Acessórios,Pássaro,3,85.0,255.0
2024-02-06,C0463,Antipulgas,Remédio,Gato,1,65.0,65.0
2024-02-06,C0319,Comida para Peixe,Ração,Peixe,1,15.0,15.0
2024-02-07,C0492,Coleira,Acessórios,Cachorro,3,35.0,105.0
2024-02-07,C0026,Coleira,Acessórios,Gato,2,35.0,70.0
2024-02-09,C0136,Comida para Peixe,Ração,Peixe,4,15.0,60.0
2024-02-09,C0084,Ração Econômica,Ração,Gato,3,70.0,210.0
2024-02-10,C0260,Aquário Pequeno,Acessórios,Peixe,4,150.0,600.0
2024-02-11,C0186,Antipulgas,Remédio,Gato,4,65.0,260.0
2024-02-11,C0375,Gaiola Pequena,Acessórios,Pássaro,4,85.0,340.0
2024-02-11,C0440,Gaiola Pequena,Acessórios,Pássaro,1,85.0,85.0
2024-02-13,C0485,Arranhador,Brinquedo,Gato,3,60.0,180.0
2024-02-13,C0226,Gaiola Pequena,Acessórios,Pássaro,2,85.0,170.0
2024-02-15,C0195,Areia Higiênica,Higiene,Gato,3,22.0,66.0
2024-02-16,C0238,Ração Premium,Ração,Cachorro,2,120.0,240.0
2024-02-16,C0221,Comida para Peixe,Ração,Peixe,1,15.0,15.0
2024-02-16,C0161,Ração Premium,Ração,Gato,1,120.0,120.0
2024-02-16,C0500,Brinquedo Bola,Brinquedo,Cachorro,4,25.0,100.0
2024-02-17,C0337,Alpiste,Ração,Pássaro,3,10.0,30.0
2024-02-17,C0049,Comedouro,Acessórios,Cachorro,4,20.0,80.0
2024-02-17,C0001,Alpiste,Ração,Pássaro,2,10.0,20.0
2024-02-17,C0483,Areia Higiênica,Higiene,Gato,1,22.0,22.0
2024-02-18,C0073,Arranhador,Brinquedo,Gato,3,60.0,180.0
2024-02-18,C0111,Ração Premium,Ração,Cachorro,1,120.0,120.0
2024-02-18,C0037,Comedouro,Acessórios,Cachorro,4,20.0,80.0
2024-02-19,C0046,Shampoo Pet,Higiene,Gato,2,30.0,60.0
2024-02-20,C0055,Comida para Peixe,Ração,Peixe,4,15.0,60.0
2024-02-20,C0248,Arranhador,Brinquedo,Gato,3,60.0,180.0
2024-02-20,C0409,Ração Premium,Ração,Cachorro,3,120.0,360.0
2024-02-21,C0235,Ração Premium,Ração,Gato,3,120.0,360.0
2024-02-21,C0379,Ração Econômica,Ração,Gato,4,70.0,280.0
2024-02-21,C0283,Comida para Peixe,Ração,Peixe,1,15.0,15.0
2024-02-22,C0025,Ração Premium,Ração,Gato,2,120.0,240.0
2024-02-22,C0467,Comida para Peixe,Ração,Peixe,3,15.0,45.0
2024-02-22,C0096,Areia Higiênica,Higiene,Gato,3,22.0,66.0
2024-02-23,C0154,Comedouro,Acessórios,Gato,3,20.0,60.0
2024-02-23,C0194,Antipulgas,Remédio,Cachorro,3,65.0,195.0
2024-02-24,C0098,Comedouro,Acessórios,Gato,2,20.0,40.0
2024-02-24,C0426,Aquário Pequeno,Acessórios,Peixe,3,150.0,450.0
2024-02-24,C0314,Alpiste,Ração,Pássaro,4,10.0,40.0
2024-02-25,C0383,Ração Econômica,Ração,Gato,4,70.0,280.0
2024-02-25,C0493,Antipulgas,Remédio,Cachorro,2,65.0,130.0
2024-02-25,C0027,Areia Higiênica,Higiene,Gato,3,22.0,66.0
2024-02-25,C0133,Gaiola Pequena,Acessórios,Pássaro,3,85.0,255.0
2024-02-26,C0199,Comedouro,Acessórios,Gato,4,20.0,80.0
2024-02-26,C0262,Alpiste,Ração,Pássaro,3,10.0,30.0
2024-02-27,C0409,Comedouro,Acessórios,Gato,3,20.0,60.0
2024-02-27,C0269,Alpiste,Ração,Pássaro,1,10.0,10.0
2024-02-28,C0027,Alpiste,Ração,Pássaro,1,10.0,10.0
2024-02-28,C0230,Areia Higiênica,Higiene,Gato,2,22.0,44.0
2024-02-28,C0163,Brinquedo Bola,Brinquedo,Cachorro,2,25.0,50.0
2024-02-28,C0020,Aquário Pequeno,Acessórios,Peixe,2,150.0,300.0
2024-02-28,C0489,Aquário Pequeno,Acessórios,Peixe,4,150.0,600.0
2024-02-29,C0172,Comedouro,Acessórios,Cachorro,3,20.0,60.0
2024-03-01,C0078,Brinquedo Bola,Brinquedo,Cachorro,2,25.0,50.0
2024-03-02,C0308,Brinquedo Bola,Brinquedo,Cachorro,4,25.0,100.0
2024-03-02,C0370,Ração Econômica,Ração,Gato,4,70.0,280.0
